Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1333,M,34,198,1,0,0,0,0,1,15106.0975,0,0,0,0,1113.318214,1813.003214,1636.897857,6,5,1468.6275,1454.913214,589.2857143,226.5203571,363.7142857,38,36,6,11,13,0,0,0,0,0,0
1334,F,69,163,1,1,0,0,1,0,11.18357143,204.4207143,0,0,1.892857143,0,881.7364286,502.2685714,10,3,1704.580714,1448.473571,464.2857143,250.75,677.4642857,34,11,3,20,6,0,0,0,0,0,0
1335,F,70,9,1,0,0,1,0,0,91.28321429,0,0,0,0,0,1515.2725,1352.723571,12,9,1326.045357,1163.502143,178.5714286,147.5960714,672.1785714,25,22,2,8,8,0,1,0,0,407.9625,0
1336,M,61,171,1,0,0,0,0,0,1315.715,0,0,0,0,0,360.7042857,360.7042857,2,2,211.8928571,211.8928571,178.5714286,0,30.71428571,5,5,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL
1337,F,65,175,1,1,6,0,0,0,0,3930.255,3644.262143,0,0,0,1665.110714,1654.392143,7,6,1297.24,1297.24,0,0,1297.24,7,7,0,0,7,1,0,0,3.900178571,0,0
1338,M,42,61,1,0,0,0,0,0,150.8196429,0,0,0,0,0,0.001071429,0.001071429,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.46107143,0,0
1339,M,80,86,1,0,0,0,0,0,8518.8575,0,0,0,0,0,327.3589286,327.3589286,2,2,449.6535714,449.6535714,53.57142857,286.9392857,104.7857143,22,22,2,12,5,NULL,NULL,NULL,NULL,NULL,NULL
1340,M,60,6,1,0,0,0,0,0,50.72035714,0,0,0,0,0,5823.408929,5823.408929,3,3,5244.964286,5244.964286,1607.142857,310.6464286,3205.535714,21,21,4,6,9,0,0,0,0,0,0
1341,M,32,180,1,0,0,0,0,0,5413.299286,0,0,0,0,0,8214.286071,8214.286071,2,2,8224.285714,8224.285714,0,0,8214.285714,4,4,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
1342,M,27,211,1,0,0,1,0,0,14998.11107,0,0,0,0,0,2105.404286,2105.404286,6,6,2191.4075,2191.4075,500,603.8228571,1080.2275,40,40,4,18,14,0,0,1,0,0,16.15321429
1343,M,37,152,1,0,0,1,0,1,77.94142857,0,0,0,0,3681.46,3372.385714,2447.036429,27,23,3839.965,2447.036429,539.2857143,219.4335714,354.5,50,28,4,9,4,NULL,NULL,NULL,NULL,NULL,NULL
1344,M,21,100,1,0,0,1,0,0,33954.50286,0,0,0,0,0,402.2885714,402.2885714,5,5,690.3285714,690.3285714,267.8571429,63.38928571,355.6892857,15,15,2,3,9,0,1,0,0,2.857142857,0
1345,F,22,152,1,2,0,0,1,1,490.44,73.4625,0,0,158.6428571,4250.116786,1449.070714,1074.465,9,3,1591.104286,1130.532143,53.57142857,497.9464286,629.2857143,18,11,1,6,4,0,0,1,0,0,14.2075
1346,F,32,77,2,0,0,0,0,0,651.4214286,0,0,0,0,0,11.25035714,11.25035714,2,2,14.64285714,14.64285714,0,0,11.25,2,2,0,0,1,0,1,0,0,0.214285714,0
1347,M,23,70,1,0,0,1,0,0,11238.1775,0,0,118.4496429,0,0,403.5607143,403.5607143,4,4,425.9642857,425.9642857,357.1428571,0,65.42857143,8,8,3,0,4,0,0,1,0,0,21.03571429
1348,M,39,16,1,1,3,0,0,0,5316.222857,3786.695,308.8821429,0,0,0,1.372142857,0.001785714,2,1,357.1428571,357.1428571,0,0,357.1428571,2,2,0,0,2,0,1,0,0,1.428571429,0
1349,M,50,229,1,0,0,1,0,0,172.2239286,0,0,0,0,0,142.8582143,142.8582143,2,2,196.6,196.6,160.7142857,35.88571429,0,19,19,11,8,0,NULL,NULL,NULL,NULL,NULL,NULL
1350,F,23,111,1,0,0,0,0,0,4.249642857,0,0,0,0,0,806.9396429,806.9396429,2,2,1255.8275,1255.8275,392.8571429,133.3632143,725.2857143,24,24,4,12,3,0,0,1,0,0,8.952142857
1351,F,40,149,1,1,5,0,0,0,45.98107143,7402.633929,932.4157143,0,0,0,454.6146429,449.305,3,2,403.6642857,403.6642857,0,107.7357143,293.4285714,14,14,0,7,6,0,0,0,0,0,0
1352,F,67,59,1,0,0,0,0,0,2228.393929,0,0,0,0,0,132.1439286,132.1439286,2,2,76.66428571,76.66428571,3.571428571,73.09285714,0,3,3,1,2,0,0,0,0,0,0,0
1353,M,29,83,1,0,0,0,1,0,1257.375357,0,0,0,30.06607143,0,298.2803571,295.9289286,6,2,298.5475,296.1903571,0,0,292.8571429,7,3,0,0,1,1,0,0,6.714821429,0,0
1354,M,17,142,1,0,0,0,0,0,21425.31143,0,0,0,0,0,214.2860714,214.2860714,2,2,194.8,194.8,0,25.44285714,0,8,8,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL
1355,F,55,101,1,0,0,0,0,0,0.593214286,0,0,0,0,0,921.1196429,921.1196429,2,2,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,1,1,0,3.392857143,5.857142857
1356,F,38,183,1,0,0,0,0,0,235.3210714,0,0,0,0,0,1853.573214,1853.573214,3,3,1836.552143,1836.552143,0,63.15928571,0,3,3,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
1357,F,56,14,1,0,0,0,0,0,2.428214286,0,0,0,0,0,14.28571429,14.28571429,1,1,14.28571429,14.28571429,14.28571429,0,0,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1358,F,25,182,1,1,0,0,0,0,8.240357143,5352.294286,0,0,0,0,92.98928571,71.43892857,4,3,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1359,M,40,60,1,1,0,0,0,0,6202.357857,1269.086786,0,0,0,0,0.204642857,0.002857143,2,1,202.3014286,202.3014286,32.14285714,52.58714286,117.3571429,7,7,1,4,1,NULL,NULL,NULL,NULL,NULL,NULL
1360,M,28,212,1,0,0,0,1,0,649.8921429,0,0,0,38.78571429,0,1.475357143,0.035714286,4,1,113.75,112.3214286,0,0,108,7,5,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
1361,F,64,10,1,0,0,0,0,0,2869.156071,0,0,0,0,0,0.004285714,0.004285714,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1362,F,76,53,1,1,0,0,1,0,21933.97143,42857.73,0,0,352.3739286,0,449.4085714,427.7610714,6,2,580.8553571,577.4485714,410.7142857,132.3771429,12.67857143,23,20,6,10,1,0,1,0,0,2.857142857,0
1363,,38,8,1,0,0,0,0,0,6533.868571,0,0,0,0,0,48.21428571,48.21428571,1,1,17.85714286,17.85714286,17.85714286,0,0,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1364,F,39,63,1,1,0,1,0,0,0,4846.536429,0,260.8635714,0,0,1168.990357,1002.007143,10,7,1517.747143,1517.747143,35.71428571,547.0328571,931.1785714,31,31,1,11,18,0,1,1,0,14.28571429,22.70392857
1365,F,39,227,1,1,0,0,0,0,5130.735357,3772.054286,0,0,0,0,1586.864643,1586.751071,9,8,1735.682143,1664.253571,428.5714286,8.860714286,1221.428571,40,38,15,1,8,NULL,NULL,NULL,NULL,NULL,NULL
1366,F,32,33,1,0,0,1,0,0,47.16107143,0,0,0,0,0,597.2864286,597.2864286,3,3,631.8928571,631.8928571,142.8571429,21.17857143,457.3571429,18,18,1,1,14,NULL,NULL,NULL,NULL,NULL,NULL
1367,F,38,18,1,1,0,0,0,0,0,39664.08607,0,0,0,0,1946.596071,1946.575357,5,4,1832.178571,1832.178571,1071.428571,35.35714286,721.6785714,18,18,5,1,11,0,1,0,0,5.177142857,0
1368,M,23,51,1,0,0,0,0,0,49585.30179,0,0,0,0,0,1089.722143,1089.722143,2,2,1413.231786,1413.231786,767.8571429,644.9460714,0,40,40,7,31,0,0,1,0,0,3.714285714,0
1369,M,39,55,1,0,0,1,1,0,19.86285714,0,0,0,611.7210714,0,6173.701429,4111.138929,30,16,6410.215,4078.996071,1600,822.5232143,386.7142857,76,27,5,36,11,0,1,0,0,2.466785714,0
1370,M,27,8,1,0,0,0,1,0,340.855,0,0,0,712.2960714,0,375.5528571,375.5528571,5,5,296.2607143,296.2607143,39.28571429,102.7607143,153.7857143,12,12,3,6,1,NULL,NULL,NULL,NULL,NULL,NULL
1371,M,51,109,1,0,0,0,0,0,758.8221429,0,0,0,0,0,4.652142857,0,6,0,5.473571429,0.000357143,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1372,M,10,176,1,1,0,0,0,0,224.7582143,549.0392857,0,0,0,0,21.73178571,0.002857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.46428571
1373,F,25,26,1,0,0,0,0,0,1162.360357,0,0,0,0,0,33409.29357,33409.29357,36,36,44078.18393,44078.18393,1250,246.5121429,3908.843214,44,44,4,6,21,NULL,NULL,NULL,NULL,NULL,NULL
1374,F,61,150,1,0,0,1,0,0,0.83,0,0,0,0,0,1653.719643,1652.9975,9,8,1934.163571,1528.49,785.7142857,15.57142857,722.125,31,27,4,1,20,NULL,NULL,NULL,NULL,NULL,NULL
1375,F,65,93,1,0,0,0,0,0,47.82821429,0,0,0,0,0,787.155,787.155,2,2,616.5,616.5,0,427.3928571,185.7142857,8,8,0,6,1,0,0,0,0,0,0
1376,F,20,36,1,0,0,0,0,1,123.9821429,0,0,0,0,2953.8125,162.9942857,92.8575,3,2,95.39285714,93.60714286,0,0,0,3,2,0,0,0,0,0,1,0,0,3.571428571
1377,F,53,171,3,0,0,0,0,0,289.5892857,0,0,0,0,0,430.6221429,430.6221429,2,2,357.6071429,357.6071429,214.2857143,0,141.7857143,6,6,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
1378,M,76,146,1,0,0,1,0,0,247.3214286,0,0,1019.0025,0,0,53.57821429,53.57821429,2,2,1344.769286,1344.769286,214.2857143,1128.519286,0,29,29,2,26,0,0,0,0,0,0,0
1379,F,47,133,1,0,0,0,0,0,364.6164286,0,0,0,0,0,759.1217857,759.1217857,3,3,684.0317857,684.0317857,71.42857143,85.17464286,527.4285714,22,22,2,10,10,0,0,0,0,0,0
1380,F,32,165,1,0,0,0,0,0,3572.45,0,0,0,0,0,0.000357143,0.000357143,1,1,65.32142857,65.32142857,21.42857143,0,43.89285714,4,4,2,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1381,M,38,135,1,0,0,0,0,0,144.8714286,0,0,0,0,0,571.6182143,571.6182143,3,3,57.07142857,57.07142857,10.71428571,46.35714286,0,6,6,1,5,0,0,0,0,0,0,0
1382,F,23,99,1,0,0,1,0,0,428.8196429,0,0,0,0,0,1411.150714,1006.875357,27,20,1424.178929,971.7325,189.2857143,215.1,160.6785714,32,20,1,8,3,0,0,0,0,0,0
1383,M,39,26,1,1,6,0,0,0,199.8210714,2582.329286,0,0,0,0,551.69,548.4903571,3,2,753.5357143,753.5357143,714.2857143,0,35.71428571,5,5,1,0,2,1,1,0,10.90982143,4.642857143,0
1384,M,27,124,1,1,0,1,1,0,8270.066429,237.1489286,0,713.1942857,479.3607143,0,847.4782143,845.97,6,2,652.9621429,651.5335714,178.5714286,146.8264286,325.2071429,14,12,1,5,4,0,1,0,0,4.607142857,0
1385,M,38,152,1,1,0,1,0,0,222.8617857,9141.175,0,680.8517857,0,0,113.0503571,110.1010714,6,5,897.8189286,897.8189286,0,85.23321429,808.2285714,19,19,0,2,16,NULL,NULL,NULL,NULL,NULL,NULL
1386,F,52,8,1,1,0,0,0,0,74.68214286,27918.04536,0,0,0,0,9.748214286,0.026071429,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,M,72,107,1,0,0,1,0,1,853.3428571,0,0,0,0,11462.72036,362.1025,211.3207143,7,5,433.8557143,211.3207143,0,0,17.85714286,12,5,0,0,2,0,0,0,0,0,0
1388,M,69,27,1,1,0,1,0,0,463.3807143,5370.509286,0,0,0,0,900.745,900.5092857,4,3,932.2860714,932.2860714,785.7142857,0,143.3217857,17,17,6,0,6,0,0,0,0,0,0
1389,M,50,9,1,0,0,0,0,0,10944.83607,0,0,0,0,0,1078.787143,1078.787143,21,21,1792.785714,1792.785714,0,0,1164.464286,11,11,0,0,8,NULL,NULL,NULL,NULL,NULL,NULL
1390,F,59,170,1,0,0,0,0,0,13.5425,0,0,0,0,0,0.001071429,0.001071429,1,1,212.5071429,212.5071429,178.5714286,0,0,5,5,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1391,M,73,136,1,0,0,0,0,0,2221.302857,0,0,0,0,0,1002.981429,1002.981429,4,4,584.7878571,584.7878571,53.57142857,170.645,360.5714286,12,12,2,7,3,1,0,1,3.349285714,0,4.25
1392,F,29,152,1,1,3,0,0,0,10.71428571,1726.885714,0,0,0,0,791.0521429,674.6246429,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1.674642857,0,1.75
1393,F,74,195,1,0,0,0,0,0,142.8628571,0,0,0,0,0,6484.633929,6484.633929,6,6,5804.123929,5804.123929,0,1333.145357,2993.371429,59,59,0,39,16,NULL,NULL,NULL,NULL,NULL,NULL
1394,M,38,36,1,0,0,0,0,0,37.47,0,0,0,0,0,860.55,860.55,3,3,1330.204643,1330.204643,357.1428571,502.1689286,464.8571429,31,31,1,24,5,0,0,0,0,0,0
1395,F,41,64,1,0,0,0,0,0,926.2092857,0,0,0,0,0,527.5746429,527.5746429,2,2,420.1642857,420.1642857,307.1428571,107.0928571,0,19,19,6,8,0,NULL,NULL,NULL,NULL,NULL,NULL
1396,M,56,16,1,1,3,1,0,0,4.704642857,26270.41036,9335.085714,0,0,0,410.7314286,410.7314286,2,2,695.9821429,695.9821429,457.1428571,0,235.4464286,9,9,3,0,5,1,1,0,3.066428571,0.214285714,0
1397,M,18,81,1,0,0,0,0,0,2.623214286,0,0,0,0,0,0.015,0.015,1,1,276.6582143,276.6582143,250,0,23.26535714,5,5,2,0,2,0,0,0,0,0,0
1398,M,42,151,1,0,3,0,0,0,0,0,0,0,0,0,0.001428571,0.001428571,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1399,M,24,151,1,0,1,0,1,1,0,0,0,0,301.1157143,5921.967857,1988.645357,1632.653929,14,4,1680.815357,1461.696786,57.14285714,136.5639286,931.2903571,58,21,3,27,8,1,1,1,27.23375,5.142857143,11.17857143
1400,M,40,39,1,0,0,0,0,0,252.7957143,0,0,0,0,0,42.865,42.865,3,3,73.81071429,73.81071429,60.71428571,0,10.70357143,3,3,1,0,1,1,0,0,4.657142857,0,0
1401,M,51,81,1,1,0,0,0,0,881.6421429,1430.146071,0,0,0,0,2471.108929,2460.435,8,7,4216.821429,4216.821429,1428.571429,341.6785714,2444.428571,17,17,1,2,13,0,0,0,0,0,0
1402,M,34,151,1,0,0,0,0,0,6.307857143,0,0,0,0,0,178.5714286,178.5714286,1,1,189.1607143,189.1607143,178.5714286,7.196428571,0,5,5,1,3,0,0,0,0,0,0,0
1403,F,4,151,1,1,8,0,0,0,4444.185,27030.26571,0,0,0,0,731.8746429,714.3010714,5,2,454.2142857,454.2142857,0,0,454.2142857,2,2,0,0,2,0,0,1,0,0,17.21428571
1404,F,68,11,1,0,0,0,0,0,133.4310714,0,0,0,0,0,198.9607143,198.9607143,3,3,65.71428571,65.71428571,0,0,64.60714286,3,3,0,0,2,0,1,0,0,1.786785714,0
1405,M,24,103,1,0,0,0,0,0,10056.74607,0,0,0,0,0,270.1510714,270.1510714,2,2,224.905,224.905,0,0.890357143,220.6217857,7,7,0,1,5,NULL,NULL,NULL,NULL,NULL,NULL
1406,F,21,181,1,0,0,0,0,0,55383.79786,0,0,0,0,0,35.71428571,35.71428571,1,1,35.71428571,35.71428571,0,0,35.71428571,1,1,0,0,1,0,1,0,0,3.431428571,0
1407,M,43,16,1,0,0,0,0,0,334.8167857,0,0,0,0,0,700.7367857,700.7367857,2,2,203.7857143,203.7857143,0,11.17857143,190.5357143,5,5,0,1,3,NULL,NULL,NULL,NULL,NULL,NULL
1408,F,23,122,1,1,1,0,0,0,31792.10071,12620.79,0,0,0,0,2.594285714,0.003928571,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,1,1,0,1.663571429,5.357142857,0
1409,F,10,149,1,0,0,1,0,0,62.53928571,0,0,0,0,0,402.9028571,402.9028571,2,2,103.4642857,103.4642857,0,0,100.0714286,3,3,0,0,2,0,0,1,0,0,4.852142857
1410,F,41,85,2,1,0,0,0,0,47767.96357,20635.04464,0,0,0,0,1.578928571,0.001071429,2,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1411,M,32,40,1,0,1,0,0,0,2223.128571,0,11342.54571,0,0,0,0.003928571,0.003928571,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.799642857,0,0
1412,M,40,149,1,0,0,0,1,0,5.257142857,0,0,0,536.6857143,0,2288.5075,1855.948929,11,5,1559.593571,691.0121429,0,863.2242857,273.2285714,35,9,0,23,7,1,0,0,6.795535714,0,0
1413,M,31,52,1,1,0,0,0,0,237.2960714,56187.43393,0,0,0,0,6.433214286,0.004642857,2,1,143.1689286,143.1689286,0,122.9189286,20.25,15,15,0,14,1,1,1,0,1.676607143,6.964285714,0
1414,F,71,49,1,1,0,0,0,0,171575.8896,7309.168214,0,0,0,0,2695.957143,301.3728571,5,3,2498.607143,2498.607143,103.5714286,0,2392.857143,4,4,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL
1415,M,67,28,1,1,1,0,0,0,6512.073571,18677.39964,501.0785714,0,0,0,414.0360714,412.5092857,4,3,303,303,107.1428571,0,193.6785714,4,4,1,0,2,1,1,0,0.498214286,0.321428571,0
1416,M,61,132,1,0,0,1,1,0,840.7164286,0,0,301.7503571,0.714285714,0,788.9535714,655.8960714,6,4,699.8382143,409.8271429,85.71428571,290.0110714,193.4285714,35,10,6,25,2,NULL,NULL,NULL,NULL,NULL,NULL
1417,F,52,151,1,1,0,0,0,0,633.5125,2632.445357,0,0,0,0,393.42,393.3978571,3,2,303.0357143,303.0357143,192.8571429,0,106.7857143,7,7,3,0,3,0,1,0,0,14.82142857,0
1418,M,64,83,1,0,0,0,0,0,1463.998929,0,0,0,0,0,2013.586429,2013.586429,2,2,1044.7675,1044.7675,178.5714286,475.6253571,388.3921429,23,23,2,16,4,0,0,0,0,0,0
1419,M,35,59,1,1,0,1,0,0,3499.619643,35787.10571,0,331.2139286,0,0,785.5635714,784.9310714,3,2,601.0714286,601.0714286,428.5714286,0,172.5,5,5,3,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1420,M,46,86,1,0,0,0,0,0,272.3878571,0,0,0,0,0,1075.023214,1075.023214,2,2,620.3746429,620.3746429,0,0,616.9817857,7,7,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL
1421,F,43,79,1,0,0,1,0,0,7480.104643,0,0,428.8139286,0,0,675.3757143,675.3757143,5,5,728.23,728.23,392.8571429,0,331.98,12,12,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL
1422,M,34,163,1,1,0,0,0,0,2612.494643,880.0571429,0,0,0,0,10.56107143,1.633214286,7,2,3.27,1.607142857,0,0,0,6,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1423,M,67,50,1,0,0,0,0,0,443.8607143,0,0,0,0,0,620.2525,620.2525,2,2,548.1428571,548.1428571,535.7142857,0,10.46428571,3,3,1,0,1,0,0,0,0,0,0
1424,M,34,151,1,0,6,0,0,0,604.7014286,0,1866.071429,0,0,0,0.010714286,0.010714286,1,1,828.8928571,828.8928571,0,0,824.2142857,4,4,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
1425,F,32,66,1,0,4,1,0,0,645.7096429,0,10888.25679,0,0,0,543.4471429,543.4471429,2,2,539.9685714,539.9685714,21.42857143,0,494.7185714,10,10,1,0,5,0,1,1,0,6.285714286,24.25
1426,F,71,25,1,0,0,0,0,0,61.3575,0,0,0,0,0,1535.515714,1535.515714,3,3,1638.578571,1638.578571,1464.285714,174.2928571,0,9,9,3,6,0,NULL,NULL,NULL,NULL,NULL,NULL
1427,F,4,179,1,1,0,0,0,0,6.552142857,19861.2,0,0,0,0,4.249642857,0.000357143,2,1,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,0,1,0,0,10.35714286
1428,F,50,151,1,0,0,0,0,0,8894.718214,0,0,0,0,0,0.05,0.014285714,6,1,0.929642857,0.893928571,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1429,M,28,150,1,0,0,1,1,1,0,0,0,0,1767.785357,1621.421786,2063.340714,1619.258929,23,17,2475.149643,1619.258929,142.8571429,36.10357143,978.3257143,40,20,1,1,10,0,0,0,0,0,0
1430,F,62,87,1,0,0,1,0,0,3016.431071,0,0,712.4285714,0,0,988.2214286,988.2214286,12,12,1365.255357,1365.255357,0,122.6482143,1239.214286,16,16,0,7,8,NULL,NULL,NULL,NULL,NULL,NULL
1431,F,19,231,1,0,0,0,0,0,1046.317143,0,0,0,0,0,714.2953571,714.2953571,2,2,668.4892857,668.4892857,0,0,535.7142857,5,5,0,0,1,0,0,1,0,0,16.47642857
1432,M,35,156,1,0,0,0,0,0,273.3278571,0,0,0,0,0,628.8253571,628.8253571,5,5,590.4992857,590.4992857,306.7857143,152.0014286,125,23,23,7,11,3,1,0,0,2.260357143,0,0
1433,F,61,3,1,0,0,0,0,0,73.85214286,0,0,0,0,0,498.6717857,498.6717857,3,3,436.5214286,436.5214286,285.7142857,146.8785714,0,12,12,2,7,0,NULL,NULL,NULL,NULL,NULL,NULL
1434,F,76,268,2,3,0,0,0,0,13808.47286,10698.81321,0,0,0,0,429.9164286,428.6017857,4,3,632.1489286,632.1489286,85.71428571,209.7607143,329.1428571,38,38,7,22,3,0,0,0,0,0,0
1435,F,44,148,1,0,0,1,0,0,874.1217857,0,0,0,0,0,239.5707143,239.5707143,3,3,263.8128571,263.8128571,178.5714286,85.02714286,0,36,36,2,33,0,NULL,NULL,NULL,NULL,NULL,NULL
1436,M,24,123,1,1,6,0,0,0,1453.905357,2331.711071,4075,0,0,0,14.31285714,14.28928571,3,2,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,1,0,6.285714286,2.107142857
1437,M,67,62,1,0,0,0,0,0,323.1082143,0,0,0,0,0,485.0035714,485.0035714,6,6,203.3571429,203.3571429,0,73.17857143,126.7857143,5,5,0,2,2,0,0,0,0,0,0
1438,F,27,199,1,0,0,0,0,0,753.5307143,0,0,0,0,0,671.4289286,671.4289286,3,3,706.3214286,706.3214286,0,0,703.9285714,7,7,0,0,6,0,0,1,0,0,13.82071429
1439,F,25,7,1,0,0,0,0,0,9137.487857,0,0,0,0,0,970.5346429,970.5346429,3,3,1232.800714,1232.800714,60.71428571,227.3714286,944.2864286,14,14,1,7,5,0,0,0,0,0,0
1440,M,29,96,1,0,0,1,0,0,1380.666429,0,0,152.2775,0,0,682.6764286,601.965,12,10,763.1885714,682.6535714,114.2857143,211.4421429,271.4285714,41,34,5,20,3,NULL,NULL,NULL,NULL,NULL,NULL
1441,F,49,97,1,0,0,0,0,0,116.2875,0,0,0,0,0,510.0760714,510.0760714,2,2,823.6071429,823.6071429,750,0,71.42857143,11,11,4,0,2,NULL,NULL,NULL,NULL,NULL,NULL
1442,F,26,9,1,0,0,1,0,0,0.000357143,0,0,0,0,0,966.1914286,966.1914286,2,2,653.5335714,653.5335714,246.4285714,83.81928571,320.6071429,18,18,5,8,3,1,0,1,8.280714286,0,15.8
1443,F,40,152,1,0,0,1,0,1,2159.653929,0,0,0,0,9107.142857,760.0767857,544.1221429,3,2,1922.342857,1919.521429,1042.857143,626.7714286,13.60714286,45,44,16,11,1,NULL,NULL,NULL,NULL,NULL,NULL
1444,M,39,139,1,0,0,0,0,0,2645.34,0,0,0,0,0,330.3585714,330.3585714,2,2,285.7142857,285.7142857,285.7142857,0,0,1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1445,F,27,28,1,1,0,1,0,0,6081.003929,6453.458929,0,0,0,0,34.76678571,0,1,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1446,F,46,106,1,0,0,0,0,0,323.6457143,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1447,M,52,20,1,0,0,1,0,1,13.27857143,0,0,0,0,5083.001429,517.4353571,302.035,11,8,464.0342857,302.035,0,0,49.39285714,16,8,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
1448,F,24,147,1,0,0,0,0,0,587.2010714,0,0,0,0,0,0.01,0.01,1,1,0.892857143,0.892857143,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
1449,M,94,149,1,1,0,0,0,0,2053.013214,3920.540714,0,0,0,0,1371.315714,1326.966071,9,7,1657.853571,1272.139286,621.4285714,80.175,566.7142857,28,25,7,7,8,NULL,NULL,NULL,NULL,NULL,NULL
1450,M,41,66,1,0,0,0,0,0,83.72214286,0,0,0,0,0,125.0010714,125.0010714,2,2,279.8857143,279.8857143,32.14285714,247.7428571,0,18,18,1,17,0,1,0,0,3.89875,0,0
1451,M,49,151,1,0,0,0,0,0,1877.068214,0,0,0,0,0,107.1457143,107.1457143,2,2,304.0685714,304.0685714,250,54.06857143,0,2,2,1,1,0,0,0,0,0,0,0
1452,F,36,15,1,0,0,0,0,0,6772.471429,0,0,0,0,0,535.7160714,535.7160714,2,2,529.6857143,529.6857143,0,0,0,3,3,0,0,0,0,0,0,0,0,0
1453,M,80,54,1,0,0,1,0,0,3702.84,0,0,339.5896429,0,0,1633.836429,1109.768214,21,19,1616.6075,1109.768214,71.42857143,123.8428571,387.1785714,36,19,2,3,11,0,0,0,0,0,0
1454,F,47,83,1,0,0,0,0,0,0,0,0,0,0,0,0.036071429,0.036071429,1,1,73.67857143,73.67857143,0,0,72.14285714,4,4,0,0,3,0,0,0,0,0,0
1455,M,39,151,1,1,1,1,0,0,42.85714286,0,0,0,0,0,926.3739286,926.1860714,4,3,28189.35,28189.35,71.42857143,984.5275,27129.21429,32,32,1,23,6,NULL,NULL,NULL,NULL,NULL,NULL
1456,F,61,149,1,1,0,0,0,0,0,0,0,0,0,0,364.7721429,364.7528571,4,3,774.98,774.98,14.28571429,497.4442857,258.6071429,28,28,1,20,5,0,1,0,0,3.607142857,0
1457,M,41,30,1,0,0,0,0,0,2928.815357,0,0,0,0,0,0,0,0,0,3.657857143,3.657857143,0,3.657857143,0,1,1,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL
1458,M,38,152,1,0,0,0,0,1,717.5417857,0,0,0,0,6734.996786,1400.993214,1332.3225,24,23,1372.930714,1363.466429,0,384.4971429,646.3928571,33,31,0,10,14,NULL,NULL,NULL,NULL,NULL,NULL
1459,F,29,62,1,0,0,1,0,0,9165.92,0,0,702.9003571,0,0,651.3989286,651.3989286,2,2,381.4792857,381.4792857,53.57142857,0,151.9792857,8,8,1,0,4,0,0,0,0,0,0
